Frame,Timestamp,ActorID,ActorType,Other_ActorID,Other_ActorType,CollisionPos,CollisionDegree
3477,165.55956472223625,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.464859, y=300.752075, z=0.282721)","Vector3D(x=75.411354, y=67.607056, z=-12.380268)"
3477,165.55956472223625,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.464859, y=300.752075, z=0.282721)","Vector3D(x=101.745590, y=91.215973, z=-16.703556)"
3477,165.55956472223625,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.464073, y=300.754456, z=0.282721)","Vector3D(x=99.709702, y=89.390778, z=-16.369324)"
3478,165.6095647229813,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.464073, y=300.754456, z=0.282721)","Vector3D(x=56.123779, y=50.315544, z=-9.213831)"
3478,165.6095647229813,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.464073, y=300.754456, z=0.282721)","Vector3D(x=36.717312, y=32.917450, z=-6.027875)"
3478,165.6095647229813,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.463074, y=300.756409, z=0.282639)","Vector3D(x=3.347258, y=3.000851, z=-0.549519)"
3478,165.6095647229813,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.463074, y=300.756409, z=0.282639)","Vector3D(x=55.561909, y=49.811821, z=-9.121589)"
3478,165.6095647229813,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.463074, y=300.756409, z=0.282639)","Vector3D(x=95.220184, y=85.365875, z=-15.632281)"
3479,165.65956472372636,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.463074, y=300.756409, z=0.282639)","Vector3D(x=34.487755, y=30.918627, z=-5.661849)"
3479,165.65956472372636,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.463074, y=300.756409, z=0.282639)","Vector3D(x=61.002739, y=54.689583, z=-10.014809)"
3479,165.65956472372636,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.463074, y=300.756409, z=0.282639)","Vector3D(x=39.743889, y=35.630806, z=-6.524748)"
3479,165.65956472372636,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.463074, y=300.756409, z=0.282639)","Vector3D(x=81.894859, y=73.419586, z=-13.444665)"
3480,165.70956472447142,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.462345, y=300.758179, z=0.282581)","Vector3D(x=91.534393, y=82.061531, z=-15.027186)"
3480,165.70956472447142,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.462345, y=300.758179, z=0.282581)","Vector3D(x=70.194237, y=62.929855, z=-11.523775)"
3480,165.70956472447142,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.461452, y=300.761230, z=0.282640)","Vector3D(x=32.553894, y=29.184902, z=-5.344368)"
3480,165.70956472447142,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.461452, y=300.761230, z=0.282640)","Vector3D(x=99.533760, y=89.233032, z=-16.340439)"
